image_id,filename,path,category,domain_label,is_hard_sample,source,group_id,sha256,notes,split
v2_astro_gz2_220287,v2_astro_gz2_220287.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_220287.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_220287,03ee93dd617e39760f30d6d39f9c5d34c3a04ba691dac9638b886018f124688b,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_265116,v2_astro_gz2_265116.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_265116.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_265116,284b5905058bfdd75c317ee9262a7576b0695eac9851829544d2156916bd33aa,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_85233,v2_astro_gz2_85233.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_85233.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_85233,0a47a10ff99716286e6e052a9cd4a841702b6ef3152d82a4383dcb9f24f67324,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_130502,v2_astro_gz2_130502.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_130502.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_130502,569bc9bd810572a01f627a455a0fd67047ed297143a74033dc9b659ccbb94802,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_19149,v2_astro_gz2_19149.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_19149.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_19149,3fdec23d513a26899af20a84c4f11291984a5526ba41f2ed5052f483221013b6,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_203813,v2_astro_gz2_203813.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_203813.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_203813,33fa1d4892f1ba859c6da40bb97ed8c31dcd555c2c8033d8d39b7924cad54526,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_168701,v2_astro_gz2_168701.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_168701.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_168701,1c7300280b21e339579d656802ca26363689fc5612693149f04da56d6b9df003,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TRAIN
v2_astro_gz2_141259,v2_astro_gz2_141259.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_141259.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_141259,c52cd56c9253c8e1a143e74b0dd2d82b9c15f8f7351123c9c82aa32d335c351e,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_2008,v2_astro_gz2_2008.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_2008.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_2008,54d62d0d0b97b3f6a061f2e9fc51f8fe07abc544596816173079ab788d303c31,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_629,v2_astro_gz2_629.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_629.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_629,92623ad027a6cbc32f248441533d15b0d280383cd6f6f328e01d6c86344d296b,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_37640,v2_astro_gz2_37640.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_37640.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_37640,83e17b67f4be1f712736e3aeac9d485c5b814976a3ed1ffa56417800e6463ded,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_73366,v2_astro_gz2_73366.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_73366.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_73366,5a840e93e1139ab5612b39727c78e5d9126896947b6e44ee79bdba5c59a6ef78,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TRAIN
v2_astro_gz2_50096,v2_astro_gz2_50096.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_50096.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_50096,9ee25c703d0f23ef9e4601cc5411042b6e4a71cca024327473c6dca89cf6275b,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TRAIN
v2_astro_gz2_49694,v2_astro_gz2_49694.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_49694.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_49694,da8b934561f1e33d86666c0e7b3340849062d81b2a30e8c667c2c760fe6ebaa5,Real SDSS galaxy observation cutout (morphology: SPIRAL),TRAIN
v2_astro_gz2_211685,v2_astro_gz2_211685.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_211685.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_211685,e4fa604d80cfc147f113bc447f9434f015282a33927be77ffd6f3e47001a0e16,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TRAIN
v2_astro_gz2_51859,v2_astro_gz2_51859.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_51859.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_51859,493868b51d4fe7050e9d6a31e5330b8c72f83d4a1082572e0f003d6167175f53,Real SDSS galaxy observation cutout (morphology: SPIRAL),TRAIN
v2_astro_gz2_250368,v2_astro_gz2_250368.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_250368.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_250368,78bc8aaed995b834a4000d13df07084ed4dd3cb892d6548077c56450909d9e52,Real SDSS galaxy observation cutout (morphology: SPIRAL),TEST
v2_astro_gz2_130679,v2_astro_gz2_130679.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_130679.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_130679,485fce2790ee6737c89a80c4ef4d4943a382e408f2edd379a3c90232c730540b,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TRAIN
v2_astro_gz2_90008,v2_astro_gz2_90008.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_90008.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_90008,ceb32fa3c7392cf8fc608c1d7a0003ed8a10703413a31ca54f37de05e25d1355,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_173749,v2_astro_gz2_173749.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_173749.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_173749,77981872c4d3baa651175c9628567d7382fd59dc5d08eec7bba81aabecb188c5,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_222398,v2_astro_gz2_222398.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_222398.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_222398,b319a9283b781fdc3eb5cfd07e63491988ad9470311fc0f72397d32080d6ab28,Real SDSS galaxy observation cutout (morphology: SPIRAL),TEST
v2_astro_gz2_294702,v2_astro_gz2_294702.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_294702.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_294702,d82cbd5e4cd5f38b4830e9970cc2a650da51800f5a42844e0dfea7a632a63dde,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_85599,v2_astro_gz2_85599.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_85599.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_85599,7bd5c8a38912aaf9832d32545d431462cdc6cef95ae8c1ff90f8394431b0019f,Real SDSS galaxy observation cutout (morphology: OTHER),VAL
v2_astro_gz2_264234,v2_astro_gz2_264234.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_264234.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_264234,cc8aec4b34e4a5d66a8570f15bb72444dad610ca5c8a98a7b6c640244c478310,Real SDSS galaxy observation cutout (morphology: SPIRAL),TRAIN
v2_astro_gz2_240504,v2_astro_gz2_240504.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_240504.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_240504,38330ec1e1e0ff5c08a5602b761678126b0ed4c41604c3db020cd6a779d3c3b8,Real SDSS galaxy observation cutout (morphology: SPIRAL),TEST
v2_astro_gz2_93476,v2_astro_gz2_93476.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_93476.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_93476,b72cd53d2c4369c4a308948a630e83f8db47ecf4668f2810c41f7f67586e705e,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_262385,v2_astro_gz2_262385.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_262385.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_262385,046b3737636103d0f2eef632224a39ea990e5fb44beb1c0aaab4fad654584166,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TRAIN
v2_astro_gz2_27314,v2_astro_gz2_27314.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_27314.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_27314,db1578c2bb7e84a3ca12c55aa3c7e0bfba9fcb3014cb5c8fe3f8c78c2f2e34be,Real SDSS galaxy observation cutout (morphology: SMOOTH),TEST
v2_astro_gz2_168724,v2_astro_gz2_168724.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_168724.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_168724,f8e928171cc982814422ca01922f11d78688c36e67c2ae706cc8e44117892c1f,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_91281,v2_astro_gz2_91281.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_91281.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_91281,5d9e177905be2f09aec62ffabd6b47ca0eacd5c0f8ab0241f3fb6996660f895f,Real SDSS galaxy observation cutout (morphology: SPIRAL),TRAIN
v2_astro_gz2_256830,v2_astro_gz2_256830.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_256830.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_256830,95fec9ee01f54bac4c5832a16e6c5ce5c4849fdf88fbeb28960eb87ac3574620,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_162707,v2_astro_gz2_162707.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_162707.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_162707,6c5d5641b8f663a56542e71804ffa42623fc5f491a4539784fa2c366923612d0,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TRAIN
v2_astro_gz2_13470,v2_astro_gz2_13470.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_13470.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_13470,7e2ad84d93d4d0e27597bf1c033b818c808ae19af41672d6783948b2f7f0029e,Real SDSS galaxy observation cutout (morphology: OTHER),VAL
v2_astro_gz2_71932,v2_astro_gz2_71932.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_71932.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_71932,77fe0dfedbebe922ee9a6d498332e1b5854f41bc400b3aceced8050fb24b4514,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TRAIN
v2_astro_gz2_209970,v2_astro_gz2_209970.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_209970.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_209970,fdf2921b30fdf7004edf4504134d946834c9f68c1acd7d2cba90ad8c7c1e6a75,Real SDSS galaxy observation cutout (morphology: SPIRAL),TRAIN
v2_astro_gz2_226403,v2_astro_gz2_226403.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_226403.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_226403,ad016ebc994eeb10c4eea38a501281db500cf4f00b45369365dd0a5e77cfd1cc,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_101482,v2_astro_gz2_101482.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_101482.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_101482,0c7b55b4438169dfd77a57ca5b4b9a0c246ca388f9e2f46e9c95822790124808,Real SDSS galaxy observation cutout (morphology: SPIRAL),TRAIN
v2_astro_gz2_40207,v2_astro_gz2_40207.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_40207.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_40207,0208cf39d29c54d32b92fd9344bfab23fbd22f27d3c00a3c3681f189ed0fbc14,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_192484,v2_astro_gz2_192484.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_192484.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_192484,8136f7f4200ce6081f88a1ba295e551f3d7cb24ea91e69bdbfc0e1f19ea1b610,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_120588,v2_astro_gz2_120588.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_120588.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_120588,f4c6a5a7e4ca607839a66317376d555986bef0f372d481f3ea81824f3c9a7d87,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TRAIN
v2_astro_gz2_249350,v2_astro_gz2_249350.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_249350.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_249350,eb2829d13022652b2afc6542eceec57f592733277bb3f918c4595c0f149a33eb,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TRAIN
v2_astro_gz2_98565,v2_astro_gz2_98565.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_98565.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_98565,976b8d22ec83b158d583f5851fcac98836ec95888ec9c5c87c006eff3420d381,Real SDSS galaxy observation cutout (morphology: SPIRAL),TEST
v2_astro_gz2_63678,v2_astro_gz2_63678.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_63678.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_63678,ff25cb198537e0b4678dce6ed559e045016a2696c05504591821f9a9080154fc,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_223059,v2_astro_gz2_223059.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_223059.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_223059,4565b240a13fb0c29fa99a3b4768c74457154884d0dd1dcde6428443873cb1a9,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_175888,v2_astro_gz2_175888.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_175888.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_175888,772f1151f338567e11549ea165ae5c31710bb823ded2785161000eae9ce44063,Real SDSS galaxy observation cutout (morphology: SPIRAL),TRAIN
v2_astro_gz2_269462,v2_astro_gz2_269462.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_269462.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_269462,176ec15afde0ea3ab3a8bad255fbba925063585bcf124c96183f254aa5afbcc1,Real SDSS galaxy observation cutout (morphology: OTHER),VAL
v2_astro_gz2_19200,v2_astro_gz2_19200.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_19200.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_19200,83fe6b83c3b3e6a391098c05d3d00b5b8d41f49b3d5dbb51f11817df026f8d9e,Real SDSS galaxy observation cutout (morphology: SPIRAL),TRAIN
v2_astro_gz2_82028,v2_astro_gz2_82028.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_82028.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_82028,e9333524aa120ec6d94d78754d52d118b7ea091d12c1262d022f4ee72ec7a438,Real SDSS galaxy observation cutout (morphology: SPIRAL),TRAIN
v2_astro_gz2_40266,v2_astro_gz2_40266.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_40266.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_40266,8790bcd9f6870f4abb241a0053d6608c9332ea750d8f169224f0ddf9db8e55a6,Real SDSS galaxy observation cutout (morphology: SMOOTH),VAL
v2_astro_gz2_154646,v2_astro_gz2_154646.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_154646.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_154646,b8f0a85043687045108b2747362cccb1c4cdd2d2b1a788ed0430cc9e6baba446,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_196,v2_astro_gz2_196.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_196.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_196,bddbb7aae2c4efb0d450ebe0c014be9e2b36398dd4f9d5f01438b8bdfd3d51e2,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TEST
v2_astro_gz2_259828,v2_astro_gz2_259828.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_259828.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_259828,e107967f8fd3130ae7518634347ed04eb52b60e6dd1dda4f0020acbff1cf1664,Real SDSS galaxy observation cutout (morphology: SPIRAL),TEST
v2_astro_gz2_261146,v2_astro_gz2_261146.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_261146.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_261146,64c2e374c82a64d1e6615e1d689ff066b6d669938b48bd4ed4f9e1f1ae689e3f,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TRAIN
v2_astro_gz2_19843,v2_astro_gz2_19843.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_19843.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_19843,8eded78fed0cb55cd953a6a3a91bc43e048ea9ae5b9f8624f07df36018f9baa5,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_113640,v2_astro_gz2_113640.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_113640.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_113640,33d6514440ead7dc2d3f43be7bc7095c7c05b9ec8b9b9386bdf1da9040c9d4df,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_168912,v2_astro_gz2_168912.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_168912.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_168912,ca714bcbc8d3687bc3a22647783ae100a0432c4b3dcafa93702150177aebf2eb,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_256733,v2_astro_gz2_256733.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_256733.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_256733,c46961c3d0f0b95ea828b10bd6a212782bc0118092f1a690c7745d7c6e15686c,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),VAL
v2_astro_gz2_160363,v2_astro_gz2_160363.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_160363.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_160363,780a8090727a4d77db4089dda669f3d2c774a8a078511f66cd905e032c2f9316,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TRAIN
v2_astro_gz2_211390,v2_astro_gz2_211390.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_211390.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_211390,3455c3161060ecbab10f3ea273454fdf94e235b7476fb8855e8035190d2b0b4f,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_169742,v2_astro_gz2_169742.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_169742.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_169742,823c12f64cc94eec77c555ac505efae9370e43731ec5c54b7647ea101b841dbd,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TEST
v2_astro_gz2_47536,v2_astro_gz2_47536.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_47536.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_47536,191d289e85fafec57fd10e13f2805c167611436a261ed90ad974063d719014fe,Real SDSS galaxy observation cutout (morphology: DISK_FEATURE),TRAIN
v2_astro_gz2_221936,v2_astro_gz2_221936.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_221936.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_221936,c5c1bd83f2fb4d34c0c817cf37e24c6bbe7d016a75fa5f4d23a4eb4d20cb7222,Real SDSS galaxy observation cutout (morphology: SPIRAL),TRAIN
v2_astro_gz2_135332,v2_astro_gz2_135332.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_135332.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_135332,b57a479ca421a788dce6c2cd24a8cc7be4f8e3f85cd34f3b44b7c1e1021ecfde,Real SDSS galaxy observation cutout (morphology: SPIRAL),TRAIN
v2_astro_gz2_142197,v2_astro_gz2_142197.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_142197.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_142197,35d0edeb3c08f45e0b7b0021a3c2b44e5a4969714c7ca028661576fc2bc79728,Real SDSS galaxy observation cutout (morphology: SMOOTH),TEST
v2_astro_gz2_265027,v2_astro_gz2_265027.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_265027.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_265027,81589ee8ca24dfa16a1176561f285ecccc9a58daa98513fda7f2eed35e5bcfda,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_270829,v2_astro_gz2_270829.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_270829.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_270829,80aae7ee18e970d0bd59618fc2740a047301d10ef55ea2cb6bb95ae460410dcf,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_100982,v2_astro_gz2_100982.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_100982.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_100982,9bd28bcd8ee57996e351925f2479956f60c09ccb25d097d98aca394db7a452d4,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_196453,v2_astro_gz2_196453.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_196453.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_196453,ced9bdf10a33478e73a85ed90ec2ec534d3353954d45d672e0e75e91bbdba194,Real SDSS galaxy observation cutout (morphology: SPIRAL),TRAIN
v2_astro_gz2_231994,v2_astro_gz2_231994.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_231994.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_231994,8c54630fe16a70a2ea611fb63f00a4986c00f4d3fe74094a7f328c5823495856,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
v2_astro_gz2_136764,v2_astro_gz2_136764.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_136764.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_136764,21e09f5fd6e742038849f0412c0d88eaaae08ee47e01526860b849a45b06ce11,Real SDSS galaxy observation cutout (morphology: SMOOTH),TRAIN
v2_astro_gz2_10887,v2_astro_gz2_10887.jpg,ml/data/domain_gate_v2/astronomical/v2_astro_gz2_10887.jpg,galaxy_zoo_sdss,ASTRONOMICAL,False,SDSS Galaxy Zoo 2 Target Observation,gz2_10887,9ea3241a4e9d788012a0d74f0a1ff8d83b5ae02f32188df63e0ca541ad8198d0,Real SDSS galaxy observation cutout (morphology: OTHER),TRAIN
